grouping_variable,value_variable,group_a,group_b,n_a,n_b,median_a,median_b,p_value_raw,cliffs_delta,cliffs_magnitude,p_adj_fdr,significant_fdr,combined_grouping
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | obesity | high,60-69 | overweight | normal,34,39,115.0,116.0,0.7484047294054748,-0.0444947209653092,negligible,0.9118799190456041,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | obesity | high,70-79 | low | normal,34,10,115.0,104.5,0.8445524347454959,0.04411764705882353,negligible,0.9334526910344955,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | obesity | high,60-69 | obesity | high,34,29,115.0,105.0,0.6391270689685069,-0.06997971602434078,negligible,0.8709895981936852,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | obesity | high,60-69 | obesity | normal,34,62,115.0,179.0,0.20896315486655204,-0.15607210626185958,small,0.6679258160207,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | obesity | high,80+ | overweight | normal,34,12,115.0,55.0,0.2991410585916153,0.20588235294117646,small,0.7304607244678979,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | obesity | high,80+ | normal | normal,34,12,115.0,31.0,0.1432428035610089,0.28921568627450983,small,0.6539345379959103,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | obesity | high,70-79 | normal | high,34,19,115.0,131.0,0.46939976090791913,-0.12229102167182662,negligible,0.8497754292298535,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | overweight | high,60-69 | normal | high,23,16,88.0,80.5,0.6787943020764687,-0.08152173913043478,negligible,0.8799185397287558,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | overweight | high,60-69 | overweight | normal,23,39,88.0,116.0,0.3818906166597741,-0.13489409141583056,negligible,0.7711252836399284,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | overweight | high,70-79 | low | normal,23,10,88.0,104.5,0.8140264511044727,-0.05652173913043478,negligible,0.92546151255227,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | overweight | high,60-69 | obesity | high,23,29,88.0,105.0,0.23825753635262714,-0.1934032983508246,small,0.7126378615962801,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | overweight | high,60-69 | obesity | normal,23,62,88.0,179.0,0.03868163769948251,-0.2938288920056101,small,0.2849706790850468,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | overweight | high,80+ | overweight | normal,23,12,88.0,55.0,0.6388161360909425,0.10144927536231885,negligible,0.8709895981936852,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | overweight | high,80+ | normal | normal,23,12,88.0,31.0,0.25112000837202253,0.2427536231884058,small,0.7126378615962801,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | overweight | high,70-79 | normal | high,23,19,88.0,131.0,0.1887504527862145,-0.2402745995423341,small,0.6606265847517507,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | normal | high,60-69 | overweight | normal,16,39,80.5,116.0,0.9630467586439733,-0.009615384615384616,negligible,0.9922146319741989,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | normal | high,70-79 | low | normal,16,10,80.5,104.5,0.616526262860152,0.125,negligible,0.8709895981936852,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | normal | high,60-69 | obesity | high,16,29,80.5,105.0,0.5067184142114484,-0.12284482758620689,negligible,0.8530094582459782,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | normal | high,60-69 | obesity | normal,16,62,80.5,179.0,0.3696150221074952,-0.14717741935483872,small,0.7609721043389607,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | normal | high,80+ | overweight | normal,16,12,80.5,55.0,0.2099195421779343,0.2864583333333333,small,0.6679258160207,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | normal | high,80+ | normal | normal,16,12,80.5,31.0,0.021545043424088972,0.5208333333333334,large,0.23673776288680531,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | normal | high,70-79 | normal | high,16,19,80.5,131.0,0.5184381993057847,-0.13157894736842105,negligible,0.8530094582459782,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | overweight | normal,70-79 | low | normal,39,10,116.0,104.5,0.6641840776501942,0.09230769230769231,negligible,0.8728197740089133,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | overweight | normal,60-69 | obesity | high,39,29,116.0,105.0,0.7518297312628576,-0.04597701149425287,negligible,0.9118799190456041,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | overweight | normal,60-69 | obesity | normal,39,62,116.0,179.0,0.3410127155618706,-0.11331679073614558,negligible,0.7609721043389607,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | overweight | normal,80+ | overweight | normal,39,12,116.0,55.0,0.13388454127683858,0.2905982905982906,small,0.6389944015485477,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | overweight | normal,80+ | normal | normal,39,12,116.0,31.0,0.026369342899929406,0.42948717948717946,medium,0.23673776288680531,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | overweight | normal,70-79 | normal | high,39,19,116.0,131.0,0.7216702415274261,-0.059379217273954114,negligible,0.9118799190456041,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | low | normal,60-69 | obesity | high,10,29,104.5,105.0,0.5305374286655595,-0.13793103448275862,negligible,0.8570220001520577,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | low | normal,60-69 | obesity | normal,10,62,104.5,179.0,0.27886268470621445,-0.2161290322580645,small,0.7141605340037199,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | low | normal,80+ | overweight | normal,10,12,104.5,55.0,0.5095319214757441,0.175,small,0.8530094582459782,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | low | normal,80+ | normal | normal,10,12,104.5,31.0,0.2763335675720291,0.2833333333333333,small,0.7141605340037199,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,70-79 | low | normal,70-79 | normal | high,10,19,104.5,131.0,0.566279574045329,-0.1368421052631579,negligible,0.8617297865907181,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | obesity | high,60-69 | obesity | normal,29,62,105.0,179.0,0.545342012186055,-0.07953281423804227,negligible,0.8617297865907181,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | obesity | high,80+ | overweight | normal,29,12,105.0,55.0,0.12177846530314135,0.3132183908045977,small,0.6088923265157067,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | obesity | high,80+ | normal | normal,29,12,105.0,31.0,0.01877911584683172,0.47413793103448276,large,0.23673776288680531,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | obesity | high,70-79 | normal | high,29,19,105.0,131.0,0.7840200569324774,-0.04900181488203267,negligible,0.9144446124989941,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | obesity | normal,80+ | overweight | normal,62,12,179.0,55.0,0.02214739256171708,0.4206989247311828,medium,0.23673776288680531,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | obesity | normal,80+ | normal | normal,62,12,179.0,31.0,0.005209047331945789,0.5134408602150538,large,0.23673776288680531,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,60-69 | obesity | normal,70-79 | normal | high,62,19,179.0,131.0,0.7338836214392871,0.05263157894736842,negligible,0.9118799190456041,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,80+ | overweight | normal,80+ | normal | normal,12,12,55.0,31.0,0.6650055421020291,0.1111111111111111,negligible,0.8728197740089133,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,80+ | overweight | normal,70-79 | normal | high,12,19,55.0,131.0,0.09236594598759024,-0.3684210526315789,medium,0.5388013515942763,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_hf,80+ | normal | normal,70-79 | normal | high,12,19,31.0,131.0,0.027055744329920608,-0.4824561403508772,large,0.23673776288680531,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,60-69 | normal | normal,57,46,206.0,171.0,0.16357743040139938,0.16056445461479787,small,0.49073229120419815,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,70-79 | overweight | normal,57,63,206.0,87.0,0.013114957745060926,0.2631578947368421,small,0.09836218308795695,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,70-79 | obesity | normal,57,50,206.0,104.0,0.002866951564779827,0.3354385964912281,medium,0.043004273471697406,True,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,60-69 | overweight | high,57,20,206.0,133.0,0.3121385521508082,0.15350877192982457,small,0.6255489355949937,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,70-79 | obesity | high,57,34,206.0,92.0,0.021840331018712005,0.2889576883384933,small,0.15288231713098405,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,70-79 | overweight | high,57,23,206.0,111.0,0.06988388051484767,0.2608695652173913,small,0.31903510669821766,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,60-69 | normal | high,57,16,206.0,137.0,0.5264537121015727,0.10526315789473684,negligible,0.7785583066290863,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,60-69 | overweight | normal,57,39,206.0,122.0,0.10790140137102334,0.19433198380566802,small,0.3790593223332993,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,70-79 | low | normal,57,10,206.0,111.5,0.5264132563365616,0.1280701754385965,negligible,0.7785583066290863,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,60-69 | obesity | high,57,29,206.0,136.0,0.6445643128602017,0.06170598911070781,negligible,0.8702849374165809,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,60-69 | obesity | normal,57,62,206.0,158.5,0.19520565982333749,0.1380871533672892,negligible,0.547829608620174,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,80+ | overweight | normal,57,12,206.0,37.0,0.0003460008173569975,0.6622807017543859,large,0.017938235132934542,True,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,80+ | normal | normal,57,12,206.0,90.0,0.06396090853210992,0.3435672514619883,medium,0.3052679725396155,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | normal | normal,70-79 | normal | high,57,19,206.0,125.0,0.08089102417844019,0.2696214219759926,small,0.3397423015494488,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | normal | normal,70-79 | overweight | normal,46,63,171.0,87.0,0.09271997575679503,0.18944099378881987,small,0.3605776834986474,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | normal | normal,70-79 | obesity | normal,46,50,171.0,104.0,0.09091295636219102,0.2008695652173913,small,0.3605776834986474,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | normal | normal,60-69 | overweight | high,46,20,171.0,133.0,0.9777361537247187,0.005434782608695652,negligible,0.9967213217582084,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | normal | normal,70-79 | obesity | high,46,34,171.0,92.0,0.14430539889824015,0.19245524296675193,small,0.44902123747612277,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | normal | normal,70-79 | overweight | high,46,23,171.0,111.0,0.512086554923785,0.09829867674858223,negligible,0.7785583066290863,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | normal | normal,60-69 | normal | high,46,16,171.0,137.0,0.8469146735180577,-0.033967391304347824,negligible,0.9263129241603757,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | normal | normal,60-69 | overweight | normal,46,39,171.0,122.0,0.6720403197345979,0.05406911928651059,negligible,0.871163377433738,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | normal | normal,70-79 | low | normal,46,10,171.0,111.5,0.9148104396838564,-0.02391304347826087,negligible,0.9546648340304619,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | normal | normal,60-69 | obesity | high,46,29,171.0,136.0,0.3870757382638641,-0.1199400299850075,negligible,0.6690564554001509,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | normal | normal,60-69 | obesity | normal,46,62,171.0,158.5,0.6954722417994381,-0.04453015427769986,negligible,0.8795624357549368,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | normal | normal,80+ | overweight | normal,46,12,171.0,37.0,0.0006330887098363795,0.6467391304347826,large,0.017938235132934542,True,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | normal | normal,80+ | normal | normal,46,12,171.0,90.0,0.2494076558997912,0.21920289855072464,small,0.612329897049672,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | normal | normal,70-79 | normal | high,46,19,171.0,125.0,0.7895731054422841,0.043478260869565216,negligible,0.8914535061445144,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | overweight | normal,70-79 | obesity | normal,63,50,87.0,104.0,0.9240045615342596,0.010793650793650795,negligible,0.9546648340304619,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | overweight | normal,60-69 | overweight | high,63,20,87.0,133.0,0.30915281870080324,-0.1523809523809524,small,0.6255489355949937,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | overweight | normal,70-79 | obesity | high,63,34,87.0,92.0,0.633788727931921,0.05929038281979458,negligible,0.8702849374165809,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | overweight | normal,70-79 | overweight | high,63,23,87.0,111.0,0.4465749420162973,-0.10835058661145618,negligible,0.7104601350259275,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | overweight | normal,60-69 | normal | high,63,16,87.0,137.0,0.26426705753640056,-0.18253968253968253,small,0.6166231342516013,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | overweight | normal,60-69 | overweight | normal,63,39,87.0,122.0,0.44052036446820686,-0.09157509157509157,negligible,0.7104601350259275,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | overweight | normal,70-79 | low | normal,63,10,87.0,111.5,0.39506190699818433,-0.16984126984126985,small,0.6690564554001509,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | overweight | normal,60-69 | obesity | high,63,29,87.0,136.0,0.05694843684953143,-0.24849480021893816,small,0.29897929346004004,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | overweight | normal,60-69 | obesity | normal,63,62,87.0,158.5,0.05411679096572115,-0.19994879672299026,small,0.29897929346004004,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | overweight | normal,80+ | overweight | normal,63,12,87.0,37.0,0.007021498353120445,0.4947089947089947,large,0.07301332821255369,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | overweight | normal,80+ | normal | normal,63,12,87.0,90.0,0.6488835713361288,0.08465608465608465,negligible,0.8702849374165809,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | overweight | normal,70-79 | normal | high,63,19,87.0,125.0,0.22242632821595143,-0.18629908103592313,small,0.5988401144275616,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | obesity | normal,60-69 | overweight | high,50,20,104.0,133.0,0.3135939469123472,-0.156,small,0.6255489355949937,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | obesity | normal,70-79 | obesity | high,50,34,104.0,92.0,0.6650841618374943,0.05647058823529412,negligible,0.871163377433738,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | obesity | normal,70-79 | overweight | high,50,23,104.0,111.0,0.48720857198257017,-0.10260869565217391,negligible,0.7612010858279207,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | obesity | normal,60-69 | normal | high,50,16,104.0,137.0,0.1929415645757716,-0.21875,small,0.547829608620174,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | obesity | normal,60-69 | overweight | normal,50,39,104.0,122.0,0.282331828152671,-0.13384615384615384,negligible,0.6255489355949937,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | obesity | normal,70-79 | low | normal,50,10,104.0,111.5,0.3614768186784365,-0.186,small,0.6658783501971199,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | obesity | normal,60-69 | obesity | high,50,29,104.0,136.0,0.0520396453708651,-0.26413793103448274,small,0.29897929346004004,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | obesity | normal,60-69 | obesity | normal,50,62,104.0,158.5,0.030333430063250788,-0.23903225806451614,small,0.1939529050453101,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | obesity | normal,80+ | overweight | normal,50,12,104.0,37.0,0.008344380367148992,0.495,large,0.07301332821255369,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | obesity | normal,80+ | normal | normal,50,12,104.0,90.0,0.6367733046987535,0.09,negligible,0.8702849374165809,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,70-79 | obesity | normal,70-79 | normal | high,50,19,104.0,125.0,0.23708856190956595,-0.1863157894736842,small,0.607178024402547,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | overweight | high,70-79 | obesity | high,20,34,133.0,92.0,0.29054131697897045,0.175,small,0.6255489355949937,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | overweight | high,70-79 | overweight | high,20,23,133.0,111.0,0.6967652001001812,0.07173913043478261,negligible,0.8795624357549368,False,age_group__bmi_cat__bp_cat
age_group__bmi_cat__bp_cat,t2m_pre_lf,60-69 | overweight | high,60-69 | normal | high,20,16,133.0,137.0,0.7622874443209452,-0.0625,negligible,0.8795624357549368,False,age_group__bmi_cat__bp_cat
