grouping_variable,value_variable,group_a,group_b,n_a,n_b,median_a,median_b,p_value_raw,cliffs_delta,cliffs_magnitude,p_adj_fdr,significant_fdr,combined_grouping
sex__age_group,t2m_pre_mean_rr,1 | 70-79,1 | 60-69,167,162,857.0,833.5,0.14454488161767806,0.09307311303319288,negligible,0.9038924611680029,False,sex__age_group
age_group__bmi_cat,t2m_pre_lf,60-69 | overweight,80+ | obesity,59,7,122.0,154.0,0.7077327433304016,-0.08958837772397095,negligible,0.8194800185930966,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,70-79 | low,60-69 | obesity,15,91,91.0,158.0,0.07561276305039849,-0.2879120879120879,small,0.17823008433308216,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,70-79 | low,80+ | overweight,15,15,91.0,48.0,0.129825037400529,0.3288888888888889,small,0.259650074801058,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,70-79 | low,<60 | normal,15,6,91.0,33.5,0.10969570751027383,0.4666666666666667,medium,0.23354569986058296,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,70-79 | low,80+ | normal,15,17,91.0,39.0,0.15102916046355894,0.30196078431372547,small,0.2847978454455683,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,70-79 | low,60-69 | low,15,7,91.0,130.0,0.6721614241595741,-0.12380952380952381,negligible,0.806593708991489,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,70-79 | low,80+ | obesity,15,7,91.0,154.0,0.18009589277118954,-0.37142857142857144,medium,0.30817548056141575,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,60-69 | obesity,80+ | overweight,91,15,158.0,48.0,0.0011369870202783722,0.5267399267399268,large,0.015291055483665786,True,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,60-69 | obesity,<60 | normal,91,6,158.0,33.5,0.0017039478067238157,0.7692307692307693,large,0.015291055483665786,True,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,60-69 | obesity,80+ | normal,91,17,158.0,39.0,0.0013668582634305375,0.491273432449903,large,0.015291055483665786,True,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,60-69 | obesity,60-69 | low,91,7,158.0,130.0,0.3848041055559941,0.19937205651491366,small,0.5291056451394919,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,60-69 | obesity,80+ | obesity,91,7,158.0,154.0,0.994496639908341,-0.0031397174254317113,negligible,1.0,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,80+ | overweight,<60 | normal,15,6,48.0,33.5,0.9689098439783124,-0.022222222222222223,negligible,1.0,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,80+ | overweight,80+ | normal,15,17,48.0,39.0,1.0,0.00392156862745098,negligible,1.0,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,80+ | overweight,60-69 | low,15,7,48.0,130.0,0.16890366156471748,-0.38095238095238093,medium,0.30817548056141575,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,80+ | overweight,80+ | obesity,15,7,48.0,154.0,0.034300985394000325,-0.580952380952381,large,0.09926506727997618,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,<60 | normal,80+ | normal,6,17,33.5,39.0,0.725961072123494,-0.10784313725490197,negligible,0.8260936337957001,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,<60 | normal,60-69 | low,6,7,33.5,130.0,0.099478079722714,-0.5714285714285714,large,0.2188517753899708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,<60 | normal,80+ | obesity,6,7,33.5,154.0,0.00795872535919963,-0.9047619047619048,large,0.04341553935070454,True,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,80+ | normal,60-69 | low,17,7,39.0,130.0,0.1821036930590184,-0.36134453781512604,medium,0.30817548056141575,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,80+ | normal,80+ | obesity,17,7,39.0,154.0,0.0488248415371876,-0.5294117647058824,large,0.12393998236363007,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_lf,60-69 | low,80+ | obesity,7,7,130.0,154.0,0.3705670479246522,-0.30612244897959184,small,0.5203707481495116,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | normal,60-69 | normal,76,62,31.0,28.0,0.3300634730476123,0.0967741935483871,negligible,0.8713675688456964,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | normal,70-79 | overweight,76,86,31.0,30.0,0.3612280551051442,0.08338433292533659,negligible,0.8830019124792414,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | normal,70-79 | obesity,76,84,31.0,24.5,0.10525098136796492,0.1486528822055138,small,0.6335394880220245,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | normal,60-69 | overweight,76,59,31.0,34.0,0.9328204974801638,0.008697591436217662,negligible,0.9694468151573609,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | normal,70-79 | low,76,15,31.0,37.0,0.8347283837218966,0.03508771929824561,negligible,0.9337639546719522,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | normal,60-69 | obesity,76,91,31.0,43.0,0.5371495720782633,-0.05566801619433198,negligible,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | normal,80+ | overweight,76,15,31.0,16.0,0.024292596358753638,0.3701754385964912,medium,0.567551391948462,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | normal,<60 | normal,76,6,31.0,24.0,0.32724004678548946,0.24342105263157895,small,0.8713675688456964,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | normal,80+ | normal,76,17,31.0,23.0,0.04250553423058446,0.31656346749226005,small,0.567551391948462,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | normal,60-69 | low,76,7,31.0,27.0,0.21585625696760424,0.2857142857142857,small,0.818330112023743,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | normal,80+ | obesity,76,7,31.0,27.0,0.4963438290883756,0.15789473684210525,small,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | normal,70-79 | overweight,62,86,28.0,30.0,0.9148662187706872,0.010502625656414103,negligible,0.9694468151573609,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | normal,70-79 | obesity,62,84,28.0,24.5,0.575259982298026,0.054531490015360985,negligible,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | normal,60-69 | overweight,62,59,28.0,34.0,0.568326655345142,-0.06041552761071624,negligible,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | normal,70-79 | low,62,15,28.0,37.0,0.7623915171674256,-0.05161290322580645,negligible,0.9300311050115332,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | normal,60-69 | obesity,62,91,28.0,43.0,0.19329597349901162,-0.12424672102091457,negligible,0.7973458906834229,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | normal,80+ | overweight,62,15,28.0,16.0,0.11646155643585604,0.26344086021505375,small,0.6335394880220245,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | normal,<60 | normal,62,6,28.0,24.0,0.6265085999413258,0.12365591397849462,negligible,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | normal,80+ | normal,62,17,28.0,23.0,0.12814279907470422,0.2428842504743833,small,0.6335394880220245,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | normal,60-69 | low,62,7,28.0,27.0,0.3763101623887226,0.2073732718894009,small,0.8870168113448461,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | normal,80+ | obesity,62,7,28.0,27.0,0.7807553057928294,0.06682027649769585,negligible,0.9300311050115332,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | overweight,70-79 | obesity,86,84,30.0,24.5,0.5929080701518441,0.047619047619047616,negligible,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | overweight,60-69 | overweight,86,59,30.0,34.0,0.5039542957534225,-0.06562869530942057,negligible,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | overweight,70-79 | low,86,15,30.0,37.0,0.7817553527261578,-0.04573643410852713,negligible,0.9300311050115332,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | overweight,60-69 | obesity,86,91,30.0,43.0,0.09371079808438892,-0.14605162279580886,negligible,0.6335394880220245,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | overweight,80+ | overweight,86,15,30.0,16.0,0.11606631896904074,0.2558139534883721,small,0.6335394880220245,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | overweight,<60 | normal,86,6,30.0,24.0,0.7160021819744804,0.09108527131782945,negligible,0.908772000198379,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | overweight,80+ | normal,86,17,30.0,23.0,0.13429926985323307,0.23119015047879618,small,0.6335394880220245,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | overweight,60-69 | low,86,7,30.0,27.0,0.5074666240115462,0.15282392026578073,small,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | overweight,80+ | obesity,86,7,30.0,27.0,0.8498028404054752,0.044850498338870434,negligible,0.9347831244460227,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | obesity,60-69 | overweight,84,59,24.5,34.0,0.2593735520045545,-0.11117836965294592,negligible,0.8311332832204074,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | obesity,70-79 | low,84,15,24.5,37.0,0.5746021657264836,-0.09206349206349207,negligible,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | obesity,60-69 | obesity,84,91,24.5,43.0,0.04299631757185319,-0.17739403453689168,small,0.567551391948462,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | obesity,80+ | overweight,84,15,24.5,16.0,0.23557988073410785,0.19365079365079366,small,0.818330112023743,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | obesity,<60 | normal,84,6,24.5,24.0,0.8970108793158948,0.03373015873015873,negligible,0.9694468151573609,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | obesity,80+ | normal,84,17,24.5,23.0,0.30492064964489884,0.15896358543417366,small,0.8713675688456964,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | obesity,60-69 | low,84,7,24.5,27.0,0.6495480016408367,0.1054421768707483,negligible,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | obesity,80+ | obesity,84,7,24.5,27.0,0.9762302538942071,0.008503401360544218,negligible,0.9762302538942071,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | overweight,70-79 | low,59,15,34.0,37.0,0.824374360218052,0.0384180790960452,negligible,0.9337639546719522,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | overweight,60-69 | obesity,59,91,34.0,43.0,0.47179405032135335,-0.06984540882845967,negligible,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | overweight,80+ | overweight,59,15,34.0,16.0,0.06243179366163865,0.31412429378531076,small,0.6335394880220245,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | overweight,<60 | normal,59,6,34.0,24.0,0.46120692254101703,0.1864406779661017,small,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | overweight,80+ | normal,59,17,34.0,23.0,0.08084530367411216,0.28015952143569295,small,0.6335394880220245,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | overweight,60-69 | low,59,7,34.0,27.0,0.2833226809506373,0.25181598062953997,small,0.8499680428519119,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | overweight,80+ | obesity,59,7,34.0,27.0,0.5808905427273379,0.13075060532687652,negligible,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | low,60-69 | obesity,15,91,37.0,43.0,0.7891173012219069,-0.04395604395604396,negligible,0.9300311050115332,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | low,80+ | overweight,15,15,37.0,16.0,0.2284587814201735,0.26222222222222225,small,0.818330112023743,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | low,<60 | normal,15,6,37.0,24.0,0.6683215446364774,0.13333333333333333,negligible,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | low,80+ | normal,15,17,37.0,23.0,0.18602718939232998,0.2784313725490196,small,0.7973458906834229,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | low,60-69 | low,15,7,37.0,27.0,0.3591963725725009,0.2571428571428571,small,0.8830019124792414,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,70-79 | low,80+ | obesity,15,7,37.0,27.0,0.6718993258031829,0.12380952380952381,negligible,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | obesity,80+ | overweight,91,15,43.0,16.0,0.02632320499145813,0.3597069597069597,medium,0.567551391948462,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | obesity,<60 | normal,91,6,43.0,24.0,0.26445149920649325,0.27472527472527475,small,0.8311332832204074,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | obesity,80+ | normal,91,17,43.0,23.0,0.009944257314844471,0.3956043956043956,medium,0.567551391948462,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | obesity,60-69 | low,91,7,43.0,27.0,0.134387164125884,0.34222919937205654,medium,0.6335394880220245,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | obesity,80+ | obesity,91,7,43.0,27.0,0.45207158430033356,0.1726844583987441,small,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,80+ | overweight,<60 | normal,15,6,16.0,24.0,0.5066262210202459,-0.2,small,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,80+ | overweight,80+ | normal,15,17,16.0,23.0,0.954758227048916,-0.01568627450980392,negligible,0.9694468151573609,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,80+ | overweight,60-69 | low,15,7,16.0,27.0,0.6972618973591922,-0.11428571428571428,negligible,0.905292286465456,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,80+ | overweight,80+ | obesity,15,7,16.0,27.0,0.45767959727424423,-0.20952380952380953,small,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,<60 | normal,80+ | normal,6,17,24.0,23.0,0.6995440395414887,0.11764705882352941,negligible,0.905292286465456,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,<60 | normal,60-69 | low,6,7,24.0,27.0,0.8298633355720766,0.09523809523809523,negligible,0.9337639546719522,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,<60 | normal,80+ | obesity,6,7,24.0,27.0,0.9428998536978346,-0.047619047619047616,negligible,0.9694468151573609,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,80+ | normal,60-69 | low,17,7,23.0,27.0,0.6561367703517287,-0.12605042016806722,negligible,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,80+ | normal,80+ | obesity,17,7,23.0,27.0,0.5043961401984733,-0.18487394957983194,small,0.9050072551634708,False,age_group__bmi_cat
age_group__bmi_cat,t2m_pre_vlf,60-69 | low,80+ | obesity,7,7,27.0,27.0,0.6536515066299886,-0.16326530612244897,small,0.9050072551634708,False,age_group__bmi_cat
age_group__bp_cat,t2m_pre_mean_rr,70-79 | normal,60-69 | normal,180,153,862.5,838.0,0.1634719012474406,0.08863471314451707,negligible,0.31208272056329567,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,70-79 | normal,60-69 | high,180,66,862.5,812.0,0.07236759236116634,0.14966329966329966,small,0.2064744316622848,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,70-79 | normal,70-79 | high,180,81,862.5,862.0,0.7282931647403792,0.026954732510288067,negligible,0.7734615016088019,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,70-79 | normal,80+ | normal,180,26,862.5,897.5,0.042275793574599985,-0.2467948717948718,small,0.19052686673890848,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,70-79 | normal,<60 | normal,180,10,862.5,883.0,0.8086010979547524,-0.04611111111111111,negligible,0.8086010979547524,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,70-79 | normal,80+ | high,180,14,862.5,778.5,0.06142030838400092,0.3007936507936508,small,0.2064744316622848,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,60-69 | normal,60-69 | high,153,66,838.0,812.0,0.35798006164816853,0.0784313725490196,negligible,0.4838052016330713,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,60-69 | normal,70-79 | high,153,81,838.0,862.0,0.48182246091224856,-0.05599935447430001,negligible,0.5621262043976234,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,60-69 | normal,80+ | normal,153,26,838.0,897.5,0.002288413814461164,-0.37481146304675717,medium,0.0307271335962563,True,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,60-69 | normal,<60 | normal,153,10,838.0,883.0,0.36861348695853047,-0.17058823529411765,small,0.4838052016330713,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,60-69 | normal,80+ | high,153,14,838.0,778.5,0.14085550821052542,0.238562091503268,small,0.2957965672421034,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,60-69 | high,70-79 | high,66,81,812.0,862.0,0.2235786162331913,-0.11709689487467265,negligible,0.3912625784080848,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,60-69 | high,80+ | normal,66,26,812.0,897.5,0.0043895905137509,-0.38344988344988346,medium,0.0307271335962563,True,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,60-69 | high,<60 | normal,66,10,812.0,883.0,0.2586824917205576,-0.22424242424242424,small,0.4178717173947468,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,60-69 | high,80+ | high,66,14,812.0,778.5,0.45882250131671365,0.1277056277056277,negligible,0.5621262043976234,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,70-79 | high,80+ | normal,81,26,862.0,897.5,0.045363539699740114,-0.2621082621082621,small,0.19052686673890848,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,70-79 | high,<60 | normal,81,10,862.0,883.0,0.7366300015321923,-0.06666666666666667,negligible,0.7734615016088019,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,70-79 | high,80+ | high,81,14,862.0,778.5,0.13594896681291543,0.25132275132275134,small,0.2957965672421034,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,80+ | normal,<60 | normal,26,10,897.5,883.0,0.3491789448492638,0.2076923076923077,small,0.4838052016330713,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,80+ | normal,80+ | high,26,14,897.5,778.5,0.0036484813528307384,0.5659340659340659,large,0.0307271335962563,True,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_rr,<60 | normal,80+ | high,10,14,883.0,778.5,0.07865692634753706,0.4357142857142857,medium,0.2064744316622848,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_hr,70-79 | normal,60-69 | normal,180,152,69.0,71.0,0.1106949078990769,-0.10157163742690059,negligible,0.2905741332350769,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_hr,70-79 | normal,60-69 | high,180,66,69.0,74.0,0.013613458887828351,-0.2053872053872054,small,0.09529421221479846,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_hr,70-79 | normal,70-79 | high,180,81,69.0,68.0,0.9117519045239217,-0.008641975308641974,negligible,0.9575701743242925,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_hr,70-79 | normal,80+ | normal,180,26,69.0,67.0,0.07110398598714236,0.21923076923076923,small,0.24886395095499828,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_hr,70-79 | normal,<60 | normal,180,10,69.0,68.0,0.9575701743242925,0.010555555555555556,negligible,0.9575701743242925,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_hr,70-79 | normal,80+ | high,180,14,69.0,75.0,0.1892705017111742,-0.2111111111111111,small,0.3974680535934659,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_hr,60-69 | normal,60-69 | high,152,66,71.0,74.0,0.12848515434306093,-0.12968500797448165,negligible,0.29979869346714216,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_hr,60-69 | normal,70-79 | high,152,81,71.0,68.0,0.30913170234334897,0.0809779077322937,negligible,0.4621950182052127,False,age_group__bp_cat
age_group__bp_cat,t2m_pre_mean_hr,60-69 | normal,80+ | normal,152,26,71.0,67.0,0.0036785279298276437,0.3567813765182186,medium,0.03862454326319026,True,age_group__bp_cat
